0,0,0,0,0,90.226833,90.226833,75.224857,75.224857,51.224181,51.224181,45.078802,45.078802,462.821311,462.821311,84.553545,84.553545,105.961021,105.961021,163.798009,163.798009,64.403444,64.403444,33.717291,33.717291,349.045073,349.045073,13.010341,13.010341,120.224107,120.224107,100.859314,100.859314,18.502191,18.502191,195.664438,195.664438,75.402519,75.402519,48.209523,48.209523,154.928804,154.928804,108.418988,108.418988,78.622178,78.622178,6.829646,6.829646,121.17193,121.17193,306.079219,306.079219,10.434776,10.434776,151.907835,151.907835,64.458462,64.458462,45.412122,45.412122,251.510791,251.510791,198.689429,198.689429,206.760227,206.760227,95.23646,95.23646,144.74516,144.74516,28.298769,28.298769,79.203629,79.203629,147.728978,147.728978,174.705826,174.705826,178.416902,178.416902,203.496658,203.496658,175.03895,175.03895,147.837479,147.837479,20.021107,20.021107,102.991202,102.991202,144.845948,144.845948,23.816916,23.816916,89.87979,89.87979,142.738564,142.738564,21.028646,21.028646,119.761835,119.761835,0,0,137.893839,137.893839,115.049781,115.049781,77.983081,77.983081,69.827949,69.827949,707.531429,707.531429,129.431965,129.431965,162.310235,162.310235,250.179049,250.179049,99.137886,99.137886,52.737301,52.737301,533.636218,533.636218,20.444822,20.444822,184.152798,184.152798,154.14348,154.14348,29.385833,29.385833,299.055306,299.055306,115.020792,115.020792,73.869431,73.869431,237.201341,237.201341,166.242448,166.242448,120.442486,120.442486,11.098174,11.098174,186.418353,186.418353,469.697604,469.697604,16.521729,16.521729,232.018434,232.018434,98.774477,98.774477,69.453834,69.453834,383.370818,383.370818,305.130195,305.130195,316.433043,316.433043,146.822876,146.822876,221.336769,221.336769,43.734461,43.734461,120.988221,120.988221,226.652679,226.652679,266.596553,266.596553,272.709773,272.709773,311.172074,311.172074,268.275778,268.275778,227.007277,227.007277,30.317677,30.317677,157.919844,157.919844,222.504318,222.504318,36.596724,36.596724,137.429098,137.429098,218.133805,218.133805,31.542968,31.542968,183.016325,183.016325
1,0,0,0,0,91.275813,90.275813,76.609339,75.609339,50.61393,49.61393,44.927656,43.927656,419.548464,418.548464,85.224282,84.224282,103.797716,102.797716,164.628704,163.628704,64.313787,63.313787,34.418097,33.418097,350.259881,349.259881,13.029326,12.029326,124.473431,123.473431,98.711106,97.711106,17.682529,16.682529,194.145856,193.145856,75.713708,74.713708,47.348246,46.348246,157.33514,156.33514,108.782035,107.782035,78.716267,77.716267,6.652142,5.652142,118.09294,117.09294,304.899172,303.899172,10.3707,9.3707,149.947805,148.947805,65.323368,64.323368,45.086835,44.086835,251.604848,250.604848,182.610979,181.610979,207.912555,206.912555,98.407281,97.407281,143.580498,142.580498,28.732934,27.732934,79.141181,78.141181,145.767194,144.767194,170.835535,169.835535,175.814582,174.814582,201.758958,200.758958,172.069573,171.069573,148.083162,147.083162,20.06567,19.06567,104.482516,103.482516,147.415093,146.415093,23.90143,22.90143,90.97694,89.97694,143.087164,142.087164,21.424906,20.424906,116.786804,115.786804,0,0,139.503208,138.503208,117.177099,116.177099,77.047695,76.047695,69.591938,68.591938,641.329144,640.329144,130.46297,129.46297,158.98554,157.98554,251.450512,250.450512,98.999112,97.999112,53.845517,52.845517,535.495318,534.495318,20.475558,19.475558,190.680637,189.680637,150.849004,149.849004,28.056469,27.056469,296.730169,295.730169,115.497684,114.497684,72.540022,71.540022,240.893825,239.893825,166.800923,165.800923,120.587267,119.587267,10.790701,9.790701,181.66765,180.66765,467.88468,466.88468,16.416314,15.416314,229.017907,228.017907,100.107093,99.107093,68.952458,67.952458,383.514382,382.514382,280.394719,279.394719,318.199577,317.199577,151.729451,150.729451,219.551541,218.551541,44.414118,43.414118,120.892406,119.892406,223.635675,222.635675,260.678869,259.678869,268.724382,267.724382,308.51037,307.51037,263.715635,262.715635,227.385424,226.385424,30.386362,29.386362,160.214323,159.214323,226.460472,225.460472,36.728575,35.728575,139.113207,138.113207,218.667836,217.667836,32.147251,31.147251,178.456745,177.456745
2,0,0,0,0,89.640248,87.640248,74.162903,72.162903,50.327232,48.327232,45.366478,43.366478,414.343195,412.343195,86.744147,84.744147,102.62527,100.62527,165.840507,163.840507,63.948181,61.948181,32.858384,30.858384,333.556975,331.556975,13.192508,11.192508,121.500721,119.500721,99.517614,97.517614,18.110965,16.110965,191.005482,189.005482,76.844018,74.844018,47.484593,45.484593,161.291604,159.291604,109.565862,107.565862,77.214346,75.214346,6.593904,4.593904,111.898066,109.898066,307.663135,305.663135,10.451753,8.451753,152.340494,150.340494,65.217329,63.217329,45.710942,43.710942,258.735133,256.735133,185.828067,183.828067,202.261221,200.261221,96.689158,94.689158,139.57558,137.57558,28.722139,26.722139,78.979544,76.979544,143.897392,141.897392,174.775899,172.775899,177.50609,175.50609,200.137289,198.137289,174.463926,172.463926,149.958581,147.958581,20.029808,18.029808,103.29677,101.29677,145.275588,143.275588,23.859086,21.859086,91.472124,89.472124,139.815299,137.815299,21.936717,19.936717,122.238066,120.238066,0,0,136.9841,134.9841,113.400448,111.400448,76.605106,74.605106,70.282887,68.282887,633.359099,631.359099,132.808995,130.808995,157.177474,155.177474,253.309255,251.309255,98.430001,96.430001,51.351104,49.351104,509.908327,507.908327,20.748909,18.748909,186.100926,184.100926,152.090309,150.090309,28.768313,26.768313,291.913188,289.913188,117.238033,115.238033,72.752112,70.752112,246.978572,244.978572,168.010634,166.010634,118.265612,116.265612,10.680654,8.680654,172.080345,170.080345,472.135891,470.135891,16.555906,14.555906,232.68936,230.68936,99.942807,97.942807,69.922256,67.922256,394.412834,392.412834,285.353556,283.353556,309.521382,307.521382,149.061046,147.061046,213.397614,211.397614,44.396991,42.396991,120.643287,118.643287,220.753134,218.753134,266.716041,264.716041,271.320057,269.320057,306.02208,304.02208,267.400243,265.400243,230.278926,228.278926,30.330013,28.330013,158.383748,156.383748,223.157965,221.157965,36.661432,34.661432,139.876284,137.876284,213.643228,211.643228,32.941576,30.941576,186.836731,184.836731
3,0,0,0,0,87.095674,84.095674,76.609557,73.609557,49.7077,46.7077,45.895344,42.895344,452.274044,449.274044,88.144082,85.144082,101.736562,98.736562,168.39382,165.39382,66.095648,63.095648,33.056781,30.056781,329.854008,326.854008,13.282068,10.282068,122.136547,119.136547,99.671842,96.671842,18.091474,15.091474,184.170136,181.170136,77.661485,74.661485,47.143867,44.143867,161.120032,158.120032,107.331249,104.331249,74.501697,71.501697,6.528899,3.528899,109.087561,106.087561,309.387114,306.387114,10.484499,7.484499,152.609461,149.609461,65.910075,62.910075,45.986326,42.986326,263.750622,260.750622,182.815633,179.815633,201.738142,198.738142,97.065808,94.065808,137.051455,134.051455,28.64435,25.64435,78.201004,75.201004,145.253234,142.253234,170.458306,167.458306,184.382181,181.382181,198.949661,195.949661,172.720898,169.720898,150.445413,147.445413,20.115418,17.115418,102.526812,99.526812,147.482018,144.482018,23.871407,20.871407,89.636525,86.636525,140.882923,137.882923,22.139179,19.139179,120.636236,117.636236,0,0,133.049064,130.049064,117.19613,114.19613,75.641586,72.641586,71.122788,68.122788,691.485879,688.485879,134.978989,131.978989,155.802133,152.802133,257.234064,254.234064,101.792411,98.792411,51.672377,48.672377,504.229836,501.229836,20.904866,17.904866,187.08337,184.08337,152.328544,149.328544,28.735076,25.735076,281.409124,278.409124,118.502669,115.502669,72.217851,69.217851,246.714124,243.714124,164.550474,161.550474,114.052476,111.052476,10.54173,7.54173,167.716621,164.716621,474.790561,471.790561,16.615476,13.615476,233.103037,230.103037,101.022197,98.022197,70.353745,67.353745,402.089241,399.089241,280.701253,277.701253,308.716734,305.716734,149.648242,146.648242,209.509145,206.509145,44.271798,41.271798,119.437831,116.437831,222.848552,219.848552,260.08753,257.08753,281.892716,278.892716,304.196563,301.196563,264.712464,261.712464,231.031837,228.031837,30.467403,27.467403,157.190898,154.190898,226.572206,223.572206,36.681314,33.681314,137.036407,134.036407,215.286959,212.286959,33.261698,30.261698,184.367091,181.367091
4,0,0,0,0,89.997682,85.997682,76.637192,72.637192,50.81107,46.81107,45.352368,41.352368,434.120443,430.120443,89.01481,85.01481,101.638733,97.638733,162.376706,158.376706,66.076659,62.076659,32.7584,28.7584,328.326387,324.326387,13.341729,9.341729,122.98593,118.98593,100.003458,96.003458,17.997916,13.997916,194.299266,190.299266,76.379711,72.379711,46.600664,42.600664,160.42277,156.42277,107.496423,103.496423,76.588738,72.588738,6.585864,2.585864,105.281007,101.281007,316.184246,312.184246,10.557167,6.557167,143.526309,139.526309,66.104433,62.104433,45.732144,41.732144,269.05802,265.05802,189.358396,185.358396,204.909063,200.909063,95.618195,91.618195,137.106001,133.106001,28.741903,24.741903,78.533233,74.533233,145.262424,141.262424,176.714185,172.714185,182.569064,178.569064,203.369485,199.369485,170.187972,166.187972,147.788161,143.788161,19.856755,15.856755,102.731385,98.731385,145.090055,141.090055,24.045035,20.045035,89.367654,85.367654,140.901194,136.901194,22.018728,18.018728,116.713565,112.713565,0,0,137.555935,133.555935,117.239211,113.239211,77.370992,73.370992,70.252855,66.252855,663.644998,659.644998,136.334366,132.334366,155.650187,151.650187,247.965234,243.965234,101.762506,97.762506,51.182836,47.182836,501.884733,497.884733,21.013523,17.013523,188.39971,184.39971,152.842678,148.842678,28.570851,24.570851,297.00501,293.00501,116.510224,112.510224,71.358954,67.358954,245.637016,241.637016,164.807113,160.807113,117.310327,113.310327,10.689085,6.689085,161.786364,157.786364,485.269148,481.269148,16.75685,12.75685,219.100041,215.100041,101.326784,97.326784,69.952045,65.952045,410.223266,406.223266,290.825595,286.825595,313.60316,309.60316,147.382723,143.382723,209.593396,205.593396,44.431212,40.431212,119.954694,115.954694,222.862791,218.862791,269.711876,265.711876,279.099469,275.099469,311.002504,307.002504,260.798512,256.798512,226.912344,222.912344,30.042584,26.042584,157.508971,153.508971,222.861745,218.861745,36.96687,32.96687,136.618716,132.618716,215.315162,211.315162,33.067388,29.067388,178.301045,174.301045
5,0,0,0,0,90.065691,85.065691,77.824793,72.824793,50.175268,45.175268,43.610509,38.610509,438.009652,433.009652,86.005505,81.005505,99.75274,94.75274,161.766932,156.766932,66.668574,61.668574,32.175909,27.175909,325.557072,320.557072,13.371273,8.371273,121.036216,116.036216,100.793383,95.793383,17.669404,12.669404,193.424815,188.424815,75.754471,70.754471,46.6936,41.6936,163.581577,158.581577,108.901352,103.901352,77.14658,72.14658,6.585554,1.585554,106.375652,101.375652,309.979342,304.979342,10.498721,5.498721,143.336937,138.336937,64.745066,59.745066,45.44659,40.44659,266.353587,261.353587,193.058164,188.058164,206.848103,201.848103,90.126507,85.126507,134.924994,129.924994,28.63341,23.63341,78.850341,73.850341,148.071762,143.071762,176.465988,171.465988,189.44799,184.44799,197.830298,192.830298,171.091215,166.091215,150.61295,145.61295,19.955349,14.955349,104.249487,99.249487,147.631344,142.631344,23.646969,18.646969,90.531045,85.531045,141.846935,136.846935,21.740702,16.740702,117.786513,112.786513,0,0,137.661997,132.661997,119.099913,114.099913,76.366571,71.366571,67.436137,62.436137,669.614436,664.614436,131.630135,126.630135,152.710112,147.710112,247.023838,242.023838,102.700265,97.700265,50.21372,45.21372,497.628878,492.628878,21.070238,16.070238,185.369035,180.369035,154.071945,149.071945,27.975118,22.975118,295.65612,290.65612,115.533466,110.533466,71.5072,66.5072,250.527714,245.527714,166.997605,161.997605,118.185483,113.185483,10.687974,5.687974,163.497808,158.497808,475.692752,470.692752,16.633201,11.633201,218.807356,213.807356,99.183838,94.183838,69.496696,64.496696,406.073044,401.073044,296.561641,291.561641,316.596491,311.596491,138.753976,133.753976,206.215657,201.215657,44.251023,39.251023,120.450429,115.450429,227.226398,222.226398,269.32926,264.32926,289.717929,284.717929,302.457817,297.457817,262.197211,257.197211,231.302453,226.302453,30.208774,25.208774,159.877956,154.877956,226.813842,221.813842,36.29872,31.29872,138.433676,133.433676,216.778753,211.778753,32.608866,27.608866,179.965507,174.965507
6,0,0,0,0,89.147042,83.147042,79.574501,73.574501,50.008036,44.008036,42.358978,36.358978,445.406096,439.406096,85.956715,79.956715,96.901815,90.901815,162.649111,156.649111,66.767844,60.767844,32.034037,26.034037,330.376292,324.376292,13.401371,7.401371,119.851741,113.851741,101.627403,95.627403,17.6269,11.6269,192.234578,186.234578,73.590999,67.590999,45.564049,39.564049,163.064354,157.064354,110.043123,104.043123,78.231741,72.231741,6.585549,0.585549,103.264024,97.264024,297.664507,291.664507,10.538397,4.538397,142.040211,136.040211,65.095076,59.095076,46.46837,40.46837,262.521448,256.521448,202.692289,196.692289,198.700713,192.700713,90.537598,84.537598,134.600913,128.600913,28.623446,22.623446,79.934443,73.934443,145.159046,139.159046,172.24007,166.24007,193.244629,187.244629,199.086246,193.086246,169.526231,163.526231,149.106984,143.106984,20.239207,14.239207,105.458304,99.458304,146.948528,140.948528,23.930004,17.930004,90.237388,84.237388,142.045754,136.045754,21.830927,15.830927,119.952597,113.952597,0,0,136.223227,130.223227,121.855116,115.855116,76.100188,70.100188,65.391783,59.391783,680.97619,674.97619,131.553521,125.553521,148.248807,142.248807,248.388866,242.388866,102.858492,96.858492,49.974084,43.974084,505.043101,499.043101,21.131773,15.131773,183.522155,177.522155,155.374726,149.374726,27.895076,21.895076,293.816666,287.816666,112.136227,106.136227,69.688886,63.688886,249.725112,243.725112,168.783999,162.783999,119.896589,113.896589,10.687935,4.687935,158.615404,152.615404,456.664522,450.664522,16.72698,10.72698,216.798044,210.798044,99.739038,93.739038,71.141442,65.141442,400.184376,394.184376,311.526544,305.526544,303.997164,297.997164,139.40269,133.40269,205.712372,199.712372,44.234184,38.234184,122.153591,116.153591,222.690875,216.690875,262.801226,256.801226,295.589753,289.589753,304.398782,298.398782,259.768587,253.768587,228.956205,222.956205,30.70119,24.70119,161.771199,155.771199,225.749282,219.749282,36.784673,30.784673,137.973608,131.973608,217.087238,211.087238,32.761386,26.761386,183.336432,177.336432
7,0,0,0,0,91.514787,84.514787,82.622225,75.622225,50.557434,43.557434,41.817597,34.817597,449.316148,442.316148,89.056674,82.056674,99.572496,92.572496,163.09571,156.09571,66.870477,59.870477,31.851775,24.851775,330.048404,323.048404,13.253798,6.253798,121.745263,114.745263,101.392826,94.392826,17.506812,10.506812,191.970306,184.970306,73.393176,66.393176,46.674682,39.674682,159.276713,152.276713,106.562513,99.562513,77.417812,70.417812,7,0,103.52584,96.52584,297.291053,290.291053,10.501365,3.501365,146.540252,139.540252,65.801676,58.801676,46.653856,39.653856,261.959415,254.959415,235.108314,228.108314,201.609875,194.609875,88.336564,81.336564,134.52166,127.52166,28.956978,21.956978,81.932556,74.932556,144.651625,137.651625,167.772798,160.772798,194.971802,187.971802,195.262568,188.262568,167.773527,160.773527,149.856754,142.856754,20.23186,13.23186,106.07407,99.07407,151.856954,144.856954,24.017534,17.017534,90.635565,83.635565,144.653394,137.653394,22.121124,15.121124,117.435774,110.435774,0,0,139.94786,132.94786,126.67839,119.67839,76.982894,69.982894,64.497747,57.497747,686.987241,679.987241,136.443679,129.443679,152.444834,145.444834,249.081476,242.081476,103.023099,96.023099,49.661209,42.661209,504.53811,497.53811,20.805989,13.805989,186.483993,179.483993,155.006912,148.006912,27.658954,20.658954,293.407467,286.407467,111.823897,104.823897,71.494308,64.494308,243.834237,236.834237,163.319229,156.319229,118.606578,111.606578,10.63561,3.63561,159.027762,152.027762,456.08678,449.08678,16.625179,9.625179,223.789294,216.789294,100.867008,93.867008,71.442884,64.442884,399.319547,392.319547,361.970739,354.970739,308.504257,301.504257,135.914167,128.914167,205.588952,198.588952,44.808505,37.808505,125.308341,118.308341,221.898701,214.898701,255.88563,248.88563,298.266041,291.266041,298.478747,291.478747,257.042698,250.042698,230.127267,223.127267,30.688039,23.688039,162.739152,155.739152,233.421493,226.421493,36.938664,29.938664,138.600137,131.600137,221.143877,214.143877,33.26546,26.26546,179.407282,172.407282
8,0,0,0,0,86.094861,78.094861,83.506956,75.506956,49.52304,41.52304,41.608325,33.608325,467.819276,459.819276,89.753699,81.753699,100.266319,92.266319,156.775121,148.775121,66.447693,58.447693,32.233968,24.233968,348.416828,340.416828,13.387984,5.387984,120.575389,112.575389,99.304836,91.304836,17.55038,9.55038,196.281126,188.281126,73.887485,65.887485,46.794519,38.794519,162.489995,154.489995,108.228726,100.228726,75.340383,67.340383,7,0,99.797107,91.797107,295.227063,287.227063,10.531065,2.531065,145.917454,137.917454,64.645603,56.645603,48.032026,40.032026,274.743166,266.743166,203.03951,195.03951,200.525511,192.525511,87.620877,79.620877,135.804355,127.804355,28.80278,20.80278,83.178395,75.178395,144.433194,136.433194,170.299034,162.299034,194.377521,186.377521,195.313988,187.313988,166.995961,158.995961,147.960183,139.960183,20.307396,12.307396,106.059283,98.059283,152.728826,144.728826,23.6183,15.6183,91.383464,83.383464,146.196693,138.196693,22.197708,14.197708,115.771306,107.771306,0,0,131.384734,123.384734,128.085456,120.085456,75.306207,67.306207,64.148124,56.148124,715.455241,707.455241,137.548195,129.548195,153.539259,145.539259,239.256723,231.256723,102.340681,94.340681,50.328774,42.328774,532.858767,524.858767,21.133062,13.133062,184.64828,176.64828,151.720267,143.720267,27.749047,19.749047,300.095178,292.095178,112.608706,104.608706,71.691051,63.691051,248.843612,240.843612,165.944922,157.944922,115.296515,107.296515,10.551045,2.551045,158.24609,150.24609,464.468162,456.468162,16.578675,8.578675,217.22228,209.22228,102.546945,94.546945,73.716397,65.716397,372.296656,364.296656,355.670171,347.670171,306.576693,298.576693,138.568566,130.568566,204.59237,196.59237,45.657382,37.657382,125.124468,117.124468,223.938703,215.938703,255.039488,247.039488,298.351281,290.351281,296.890165,288.890165,253.62058,245.62058,232.066342,224.066342,30.684953,22.684953,163.396903,155.396903,224.775074,216.775074,37.201655,29.201655,139.759101,131.759101,222.299326,214.299326,32.919407,24.919407,179.19072,171.19072
9,0,0,0,0,85.904417,76.904417,87.115474,78.115474,50.067514,41.067514,41.720783,32.720783,432.254778,423.254778,91.456362,82.456362,100.90164,91.90164,154.989155,145.989155,66.303116,57.303116,32.932108,23.932108,367.652136,358.652136,13.455706,4.455706,123.539741,114.539741,99.58655,90.58655,17.428592,8.428592,201.20754,192.20754,74.020469,65.020469,47.078533,38.078533,161.639538,152.639538,109.514274,100.514274,73.932531,64.932531,7,0,99.86546,90.86546,292.882315,283.882315,10.49914,1.49914,144.799229,135.799229,64.313686,55.313686,47.1635,38.1635,271.665729,262.665729,217.089097,208.089097,201.029257,192.029257,86.646365,77.646365,137.391945,128.391945,28.942067,19.942067,82.603698,73.603698,144.050996,135.050996,172.498764,163.498764,195.247606,186.247606,199.368894,190.368894,168.141709,159.141709,151.105316,142.105316,20.386279,11.386279,106.627455,97.627455,153.972012,144.972012,23.7299,14.7299,92.030962,83.030962,148.427567,139.427567,22.579933,13.579933,117.055118,108.055118,0,0,139.243764,130.243764,130.799899,121.799899,75.515409,66.515409,62.79626,53.79626,777.088162,768.088162,138.62009,129.62009,152.235281,143.235281,238.653781,229.653781,104.883664,95.883664,51.445434,42.445434,547.021524,538.021524,21.459508,12.459508,185.489451,176.489451,150.469583,141.469583,28.198621,19.198621,301.163223,292.163223,113.252397,104.252397,71.456951,62.456951,254.206103,245.206103,163.200927,154.200927,115.363648,106.363648,10.543701,1.543701,154.788081,145.788081,457.371268,448.371268,16.494412,7.494412,213.759434,204.759434,102.152807,93.152807,75.479503,66.479503,373.59641,364.59641,345.984163,336.984163,311.936938,302.936938,139.870677,130.870677,203.212059,194.212059,45.516136,36.516136,126.045626,117.045626,224.60375,215.60375,261.187535,252.187535,300.891393,291.891393,304.51199,295.51199,256.052782,247.052782,233.744895,224.744895,30.802732,21.802732,164.729177,155.729177,227.31717,218.31717,37.562299,28.562299,142.732759,133.732759,224.650309,215.650309,33.362997,24.362997,177.752246,168.752246
